,Unnamed: 0,ticker,name,website,headquarter,employees,industry,type,source
478,478,RCM,R1 RCM Inc.,http://www.r1rcm.com,"401 North Michigan Avenue Suite 630-640 Chicago, IL 60611 United States 312-324-7820 http://www.r1rcm.com",15000,Health Information Services,,yahoo
479,479,SPB,"Spectrum Brands Holdings, Inc.",http://www.spectrumbrands.com,"3001 Deming Way Middleton, WI 53562 United States 608 275 3340 http://www.spectrumbrands.com",0,Household & Personal Products,,yahoo
480,480,VVV,Valvoline Inc.,http://www.valvoline.com,"100 Valvoline Way Lexington, KY 40509 United States 859 357 7777 http://www.valvoline.com",9800,Oil & Gas Refining & Marketing,,yahoo
481,481,RYN,Rayonier Inc.,http://www.rayonier.com,"Wildlight 1 Rayonier Way Yulee, FL 32097 United States 904-357-9100 http://www.rayonier.com",413,REIT—Specialty,,yahoo
482,482,VOYA-PB,"Voya Financial, Inc.",http://www.voya.com,"230 Park Avenue New York, NY 10169 United States 212-309-8200 http://www.voya.com",5940,Financial Conglomerates,,yahoo
483,483,SPXCF,Singapore Exchange Limited,http://www.sgx.com,"No. 02-02, SGX Centre 1 2 Shenton Way Singapore 068804 Singapore 65 6236 8888 http://www.sgx.com",970,Financial Data & Stock Exchanges,,yahoo
484,484,NKRKY,Nokian Renkaat Oyj,http://www.nokiantyres.com,Pirkkalaistie 7 PO Box 20 Nokia 37101 Finland 358 1040 17000 http://www.nokiantyres.com,5080,Auto Parts,,yahoo
485,485,BJ,"BJ's Wholesale Club Holdings, Inc.",http://www.bjs.com,"25 Research Drive Westborough, MA 01581 United States 774 512 7400 http://www.bjs.com",32000,Discount Stores,,yahoo
486,486,PUTKY,PT United Tractors Tbk,http://www.unitedtractors.com,Jl. Raya Bekasi Km 22 Cakung Jakarta Timur 13910 Indonesia 62 21 2457 9999 http://www.unitedtractors.com,28378,Other Industrial Metals & Mining,,yahoo
487,487,PMCUF,Pro Medicus Limited,http://www.promed.com.au,"450 Swan Street Richmond, VIC 3121 Australia 61 3 9429 8800 http://www.promed.com.au",0,Health Information Services,,yahoo
488,488,MAT,"Mattel, Inc.",http://www.mattel.com,"333 Continental Boulevard El Segundo, CA 90245-5012 United States 310-252-2000 http://www.mattel.com",32100,Leisure,,yahoo
489,489,EFGSY,Eiffage SA,http://www.eiffage.com,"3-7, place de lâEurope VÃ©lizy-Villacoublay 78140 France 33 1 34 65 89 89 http://www.eiffage.com",72700,Engineering & Construction,,yahoo
490,490,SEAS,"SeaWorld Entertainment, Inc.",http://www.seaworldentertainment.com,"6240 Sea Harbor Drive Orlando, FL 32821 United States 407 226 5011 http://www.seaworldentertainment.com",2300,Leisure,,yahoo
491,491,PUTKF,PT United Tractors Tbk,http://www.unitedtractors.com,Jl. Raya Bekasi Km 22 Cakung Jakarta Timur 13910 Indonesia 62 21 2457 9999 http://www.unitedtractors.com,28378,Other Industrial Metals & Mining,,yahoo
492,492,UNPSF,Uni-President China Holdings Ltd,http://www.uni-president.com.cn,"No. 131, Linhong Road Shanghai Hongqiao Linkong Economic Zone Changning District Shanghai 200335 China 86 21 2215 8888 http://www.uni-president.com.cn",31740,Beverages—Non-Alcoholic,,yahoo
493,493,HR,Healthcare Realty Trust Incorporated,http://www.healthcarerealty.com,"3310 West End Avenue Fourth Floor Suite 700 Nashville, TN 37203 United States 615-269-8175 http://www.healthcarerealty.com",308,REIT—Healthcare Facilities,,yahoo
494,494,ELUXY,AB Electrolux (publ),http://www.electroluxgroup.com,S:t Goransgatan 143 Stadshagen Stockholm 105 45 Sweden 46 87 38 60 00 http://www.electroluxgroup.com,48000,"Furnishings, Fixtures & Appliances",,yahoo
495,495,NFG,National Fuel Gas Company,http://www.nationalfuel.com,"6363 Main Street Williamsville, NY 14221 United States 716 857 7000 http://www.nationalfuel.com",2188,Oil & Gas Integrated,,yahoo
496,496,VIPS,Vipshop Holdings Limited,http://www.vip.com,128 Dingxin Road Haizhu District Guangzhou 510220 China 86 20 2233 0025 http://www.vip.com,7567,Internet Retail,,yahoo
497,497,POYYF,Polymetal International Plc,http://www.polymetalinternational.com,Prospect Narodnogo Opolcheniya 2 Saint Petersburg 198216 Russia 7 812 334 3666 http://www.polymetalinternational.com,13062,Other Precious Metals & Mining,,yahoo
498,498,PHTCF,PLDT Inc.,http://pldt.com,Ramon Cojuangco Building Makati Avenue Corner Ayala Avenue Legaspi Village Makati City 1200 Philippines 63 2 8816 8056 http://pldt.com,18906,Telecom Services,,yahoo
499,499,COVTY,Covestro AG,http://www.covestro.com,Kaiser-Wilhelm-Allee 60 Leverkusen 51373 Germany 49 214 6009 2000 http://www.covestro.com,17883,Specialty Chemicals,,yahoo
500,500,AIZ,"Assurant, Inc.",http://www.assurant.com,"55 Broadway Suite 2901 New York, NY 10006 United States 212 859 7000 http://www.assurant.com",15000,Insurance—Specialty,,yahoo
501,501,JSCPY,JSR Corporation,http://www.jsr.co.jp,"Shiodome Sumitomo Building 1-9-2, Higashi-Shimbashi Minato-ku Tokyo 105-8640 Japan 81 3 6218 3500 http://www.jsr.co.jp",9278,Specialty Chemicals,,yahoo
502,502,DTM,Think Total Market ETF Defensief,http://www.dtmidstream.com,"500 Woodward Avenue Suite 2900 Detroit, MI 48226 United States 313 235 1001 http://www.dtmidstream.com",257,Oil & Gas Midstream,,yahoo
503,503,LNXSF,LANXESS Aktiengesellschaft,http://lanxess.com,Kennedyplatz 1 Cologne 50569 Germany 49 221 8885 0 http://lanxess.com,14866,Specialty Chemicals,,yahoo
504,504,PEN,"Penumbra, Inc.",http://www.penumbrainc.com,"One Penumbra Place Alameda, CA 94502 United States 510 748 3200 http://www.penumbrainc.com",3300,Medical Devices,,yahoo
505,505,PSB-PX,"PS Business Parks, Inc.",http://www.psbusinessparks.com,"701 Western Avenue Glendale, CA 91201 United States 818-244-8080 http://www.psbusinessparks.com",155,REIT—Diversified,,yahoo
506,506,KFY,Korn/Ferry International,http://www.kornferry.com,"1900 Avenue of the Stars Suite 2600 Los Angeles, CA 90067 United States 310 552 1834 http://www.kornferry.com",7889,Staffing & Employment Services,,yahoo
507,507,HIW,"Highwoods Properties, Inc.",http://www.highwoods.com,"3100 Smoketree Court Suite 600 Raleigh, NC 27604 United States 919-872-4924 http://www.highwoods.com",359,REIT—Office,,yahoo
508,508,HLUKF,H. Lundbeck A/S,http://www.lundbeck.com,Ottiliavej 9 Valby 2500 Denmark 45 36 30 13 11 http://www.lundbeck.com,5588,Drug Manufacturers—Specialty & Generic,,yahoo
509,509,AGRPY,Absa Group Limited,http://www.absa.africa,Absa Towers West 7th Floor 15 Troye Street Johannesburg 2001 South Africa 27 11 350 4000 http://www.absa.africa,36737,Banks—Regional,,yahoo
510,510,FELTY,"Fuji Electric Co., Ltd.",http://www.fujielectric.co.jp,Gate City Osaki East Tower 1-11-2 Osaki Shinagawa-ku Tokyo 141-0032 Japan 81 3 5435 7111 http://www.fujielectric.co.jp,27040,Electrical Equipment & Parts,,yahoo
511,511,LYSDY,Lynas Corporation Limited,http://www.lynasrareearths.com,"45 Royal Street Level 1 Suite 1 East Perth, WA 6004 Australia 61 8 6241 3800 http://www.lynasrareearths.com",0,Other Industrial Metals & Mining,,yahoo
512,512,LAD,"Lithia Motors, Inc.",http://www.lithiainvestorrelations.com,"150 North Bartlett Street Medford, OR 97501 United States 541 776 6401 http://www.lithiainvestorrelations.com",14538,Auto & Truck Dealerships,,yahoo
513,513,TSUSF,Tsuruha Holdings Inc.,http://www.tsuruha-hd.co.jp,"20-1-21, Kita 24 Johigashi Higashi-ku Sapporo 065-0024 Japan 81 1 1783 2755 http://www.tsuruha-hd.co.jp",10810,Pharmaceutical Retailers,,yahoo
514,514,KGC,Kinross Gold Corporation,http://www.kinross.com,"25 York Street 17th Floor Toronto, ON M5J 2V5 Canada 416 365 5123 http://www.kinross.com",0,Gold,,yahoo
515,515,ZIZTF,Zip Co Limited,http://zip.co,"126 Phillip Street Level 5 Sydney, NSW 2000 Australia 61 2 8294 2345 http://zip.co",1000,Credit Services,,yahoo
516,516,FRSH,Freshworks Inc.,http://www.freshworks.com,"2950 S. Delaware Street Suite 201 San Mateo, CA 94403 United States 650 513 0514 http://www.freshworks.com",4427,Software—Application,,yahoo
517,517,IQ,"iQIYI, Inc.",http://www.iqiyi.com,"iQIYI Innovation Building 9th Floor No. 2, Haidian North First Street Haidian District Beijing 100080 China 86 10 6267 7171 http://www.iqiyi.com",7721,Internet Content & Information,,yahoo
518,518,GWRE,"Guidewire Software, Inc.",http://www.guidewire.com,"2850 South Delaware Street Suite 400 San Mateo, CA 94403 United States 650 357 9100 http://www.guidewire.com",2942,Software—Application,,yahoo
519,519,ENGGF,"Enagás, S.A.",http://www.enagas.es,"Paseo de los Olmos, 19 Madrid 28005 Spain 34 91 709 92 00 http://www.enagas.es",1357,Utilities—Regulated Gas,,yahoo
520,520,DEI,"Douglas Emmett, Inc.",http://www.douglasemmett.com,"1299 Ocean Avenue Suite 1000 Santa Monica, CA 90401 United States 310-255-7700 http://www.douglasemmett.com",700,REIT—Office,,yahoo
521,521,HLUYY,H. Lundbeck A/S,http://www.lundbeck.com,Ottiliavej 9 Valby 2500 Denmark 45 36 30 13 11 http://www.lundbeck.com,5588,Drug Manufacturers—Specialty & Generic,,yahoo
522,522,CDEVY,City Developments Limited,http://www.cdl.com.sg,9 Raffles Place Suite 12-01 Republic Plaza Singapore 048619 Singapore 65 687 78228 http://www.cdl.com.sg,0,Real Estate—Development,,yahoo
523,523,FINGF,Finning International Inc.,http://www.finning.com,"19100 94 Avenue South Surrey, BC V4N 5C3 Canada  http://www.finning.com",0,Industrial Distribution,,yahoo
524,524,OHI,"Omega Healthcare Investors, Inc.",http://www.omegahealthcare.com,"303 International Circle Suite 200 Hunt Valley, MD 21030 United States 410-427-1700 http://www.omegahealthcare.com",68,REIT—Healthcare Facilities,,yahoo
525,525,UDIRF,United Internet AG,http://www.united-internet.de,Elgendorfer Strasse 57 Montabaur 56410 Germany 49 2602 96 1100 http://www.united-internet.de,9954,Telecom Services,,yahoo
526,526,NSA,National Storage Affiliates Trust,http://www.nationalstorageaffiliates.com,"8400 East Prentice Avenue 9th Floor Greenwood Village, CO 80111 United States 720-630-2600 http://www.nationalstorageaffiliates.com",924,REIT—Industrial,,yahoo
527,527,TISNF,TIS Inc.,http://www.tis.com,"Sumitomo Fudosan Shinjuku Grand Tower 17-1, Nishi-shinjuku 8-chome Shinjuku-ku Tokyo 160-0023 Japan 81 3 5337 7070 http://www.tis.com",21817,Information Technology Services,,yahoo
528,528,SMG,The Scotts Miracle-Gro Company,http://scottsmiraclegro.com,"14111 Scottslawn Road Marysville, OH 43041 United States 937 644 0011 http://scottsmiraclegro.com",7300,Agricultural Inputs,,yahoo
529,529,OBMP,"OncBioMune Pharmaceuticals, Inc.",http://www.theralink.com,"15000 West 6th Avenue Suite 400 Golden, CO 80401 United States 720 420 0074 http://www.theralink.com",12,Biotechnology,,yahoo
530,530,OISHF,Oil Search Limited,http://www.oilsearch.com,Harbourside East Building Ground Floor Stanley Esplanade Port Moresby Papua New Guinea 675 322 5599 http://www.oilsearch.com,1243,Oil & Gas E&P,,yahoo
531,531,NXST,"Nexstar Media Group, Inc.",http://www.nexstar.tv,"545 East John Carpenter Freeway Suite 700 Irving, TX 75062 United States 972-373-8800 http://www.nexstar.tv",11086,Broadcasting,,yahoo
532,532,VNORP,Vornado Realty Trust,http://www.vno.com,"888 Seventh Avenue New York, NY 10019 United States 212-894-7000 http://www.vno.com",2899,REIT—Office,,yahoo
533,533,NYCB,"New York Community Bancorp, Inc.",http://www.mynycb.com,"615 Merrick Avenue Westbury, NY 11590 United States 516 683 4100 http://www.mynycb.com",2948,Banks—Regional,,yahoo
534,534,WBS,Webster Financial Corporation,http://public.websteronline.com,"145 Bank Street Waterbury, CT 06702 United States 203 578 2202 http://public.websteronline.com",3345,Banks—Regional,,yahoo
535,535,ANAT,"American National Group, Inc.",http://www.americannational.com,"One Moody Plaza Galveston, TX 77550-7999 United States 409 763 4661 http://www.americannational.com",4600,Insurance—Diversified,,yahoo
536,536,TPRKY,Travis Perkins plc,http://www.travisperkinsplc.co.uk,Lodge Way House Lodge Way Harlestone Road Northampton NN5 7UG United Kingdom 44 1604 752 424 http://www.travisperkinsplc.co.uk,28710,Building Products & Equipment,,yahoo
537,537,PHYS,Sprott Physical Gold Trust,http://sprott.com/investment-strategies/physical-bullion-trusts/gold/net-asset-value-premium-discount/,"Royal Bank Plaza South Tower 200 Bay Street Suite 2700 Toronto, ON M5J 2J1 Canada 416-943-8099 http://sprott.com/investment-strategies/physical-bullion-trusts/gold/net-asset-value-premium-discount/",0,Asset Management,,yahoo
538,538,AMH-PG,American Homes 4 Rent,http://www.americanhomes4rent.com,"23975 Park Sorrento Suite 300 Calabasas, CA 91302 United States 805-413-5300 http://www.americanhomes4rent.com",1447,REIT—Residential,,yahoo
539,539,MUR,Murphy Oil Corporation,http://www.murphyoilcorp.com,"9805 Katy Freeway Suite G-200 Houston, TX 77024-7000 United States 281 675 9000 http://www.murphyoilcorp.com",675,Oil & Gas E&P,,yahoo
540,540,MRTX,"Mirati Therapeutics, Inc.",http://www.mirati.com,"3545 Cray Court San Diego, CA 92121 United States 858 332 3410 http://www.mirati.com",199,Biotechnology,,yahoo
541,541,DITHF,DS Smith Plc,http://www.dssmith.com,Regentâs Place 7th Floor 350 Euston Road London NW1 3AX United Kingdom 44 20 7756 1800 http://www.dssmith.com,28864,Packaging & Containers,,yahoo
542,542,KGFHY,Kingfisher plc,http://www.kingfisher.com,3 Sheldon Square Paddington London W2 6PX United Kingdom 44 20 7372 8008 http://www.kingfisher.com,79629,Home Improvement Retail,,yahoo
543,543,VNT,Vontier Corporation,http://www.vontier.com,"5438 Wade Park Boulevard Suite 600 Raleigh, NC 27607 United States 984 247 8308 http://www.vontier.com",8400,Scientific & Technical Instruments,,yahoo
544,544,CIB,Bancolombia S.A.,http://www.grupobancolombia.com,Carrera 48 # 26-85 Avenida Los Industriales MedellÃ­n Colombia 57 4 404 1837 http://www.grupobancolombia.com,31076,Banks—Regional,,yahoo
545,545,AMSSY,ams AG,http://www.ams.com,Tobelbader Strasse 30 PremstÃ¤tten 8141 Austria 43 3136 500 0 http://www.ams.com,29753,Semiconductors,,yahoo
546,546,YAMCF,Yamaha Corporation,http://www.yamaha.com,"10-1, Nakazawa-cho Naka-ku Hamamatsu 430-8650 Japan 81 5 3460 1111 http://www.yamaha.com",20021,Leisure,,yahoo
547,547,GT,The Goodyear Tire & Rubber Company,http://www.goodyear.com,"200 Innovation Way Akron, OH 44316-0001 United States 330-796-2121 http://www.goodyear.com",62000,Auto Parts,,yahoo
548,548,SNV-PD,Synovus Financial Corp.,http://www.synovus.com,"1111 Bay Avenue Suite 500 Columbus, GA 31901 United States 706 644 2738 http://www.synovus.com",4953,Banks—Regional,,yahoo
549,549,FPRUY,Fraport AG,http://www.fraport.com,Frankfurt Airport Services Worldwide Frankfurt am Main 60547 Germany 49 69 690 0 http://www.fraport.com,18249,Airports & Air Services,,yahoo
550,550,CITAF,"COSCO SHIPPING Development Co., Ltd.",http://development.coscoshipping.com,5299 Binjiang Dadao Pudong New Area Shanghai China 86 21 6596 6105 http://development.coscoshipping.com,7964,Marine Shipping,,yahoo
551,551,EBCOY,Ebara Corporation,http://www.ebara.co.jp,"11-1, Haneda Asahi-cho Ota-ku Tokyo 144-8510 Japan 81 3 3743 6111 http://www.ebara.co.jp",17480,Specialty Industrial Machinery,,yahoo
552,552,MZDAF,Mazda Motor Corporation,http://www.mazda.com,3-1 Shinchi Fuchu-cho Aki-gun Hiroshima 730-8670 Japan 81 82 282 1111 http://www.mazda.com,49786,Auto Manufacturers,,yahoo
553,553,LYSCF,Lynas Corporation Limited,http://www.lynasrareearths.com,"45 Royal Street Level 1 Suite 1 East Perth, WA 6004 Australia 61 8 6241 3800 http://www.lynasrareearths.com",0,Other Industrial Metals & Mining,,yahoo
554,554,RKLB,"Rocket Lab USA, Inc.",http://www.rocketlabusa.com,"3881 McGowen Street Long Beach, CA 90808 United States 714 465 5737 http://www.rocketlabusa.com",531,Aerospace & Defense,,yahoo
555,555,ADT,ADT Inc.,http://www.adt.com,"1501 Yamato Road Boca Raton, FL 33431 United States 561 988 3600 http://www.adt.com",20500,Security & Protection Services,,yahoo
556,556,BLD,TopBuild Corp.,http://www.topbuild.com,"475 North Williamson Boulevard Daytona Beach, FL 32114 United States 386 304 2200 http://www.topbuild.com",10540,Engineering & Construction,,yahoo
557,557,CALX,"Calix, Inc.",http://www.calix.com,"2777 Orchard Parkway San Jose, CA 95134 United States 408 514 3000 http://www.calix.com",785,Software—Application,,yahoo
558,558,OSK,Oshkosh Corporation,http://www.oshkoshcorp.com,"1917 Four Wheel Drive Oshkosh, WI 54902 United States 920 502 3400 http://www.oshkoshcorp.com",15000,Farm & Heavy Construction Machinery,,yahoo
559,559,NEO,"NeoGenomics, Inc.",http://www.neogenomics.com,"12701 Commonwealth Drive Suite 9 Fort Myers, FL 33913 United States 239 768 0600 http://www.neogenomics.com",1700,Diagnostics & Research,,yahoo
560,560,CMSQF,Computershare Limited,http://www.computershare.com,"Yarra Falls 452 Johnston Street Abbotsford, VIC 3067 Australia 61 3 9415 5000 http://www.computershare.com",12009,Capital Markets,,yahoo
561,561,BAP,Credicorp Ltd.,http://www.grupocredicorp.com,Calle Centenario N Â° 156 La Molina Lima 12 Peru 51 1 313 2000 http://www.grupocredicorp.com,35733,Banks—Regional,,yahoo
562,562,PMOIF,Harbour Energy plc,http://www.harbourenergy.com,Saltire Court 4th Floor 20 Castle Terrace Edinburgh EH1 2EN United Kingdom  http://www.harbourenergy.com,1800,Oil & Gas E&P,,yahoo
563,563,NCNO,"nCino, Inc.",http://www.ncino.com,"6770 Parker Farm Drive Wilmington, NC 28405 United States 888 676 2466 http://www.ncino.com",1115,Software—Application,,yahoo
564,564,DNPLY,"Dai Nippon Printing Co., Ltd.",http://www.dnp.co.jp,"1-1, Ichigaya-Kagacho 1-chome Shinjuku-ku Tokyo 162-8001 Japan 81 3 3266 2111 http://www.dnp.co.jp",37062,Specialty Business Services,,yahoo
565,565,TSRYY,Treasury Wine Estates Limited,http://www.tweglobal.com,"161 Collins Street Level 8 Melbourne, VIC 3000 Australia 61 3 8533 3000 http://www.tweglobal.com",2600,Beverages—Wineries & Distilleries,,yahoo
566,566,DADA,Dada Nexus Limited,http://about.imdada.cn,Oriental Fishermanâs Wharf 22nd Floor No. 1088 Yangshupu Road Yangpu District Shanghai 200082 China 86 21 3165 7167 http://about.imdada.cn,2440,Internet Retail,,yahoo
567,567,LRENY,Lojas Renner S.A.,http://www.lojasrenner.com.br,"Av. Joaquim Porto Villanova, 401 Porto Alegre, RS 91410-400 Brazil  http://www.lojasrenner.com.br",24757,Department Stores,,yahoo
568,568,WEN,The Wendy's Company,http://www.wendys.com,"One Dave Thomas Boulevard Dublin, OH 43017 United States 614 764 3100 http://www.wendys.com",4667,Restaurants,,yahoo
569,569,AHICF,"Asahi Intecc Co., Ltd.",http://www.asahi-intecc.co.jp,3-100 Akatsuki-cho Seto-shi Aichi 489-0071 Japan 81 5 6148 5551 http://www.asahi-intecc.co.jp,9409,Medical Instruments & Supplies,,yahoo
570,570,DLB,"Dolby Laboratories, Inc.",http://www.dolby.com,"1275 Market Street San Francisco, CA 94103-1410 United States 415 558 0200 http://www.dolby.com",2368,Information Technology Services,,yahoo
571,571,DOX,Amdocs Limited,http://www.amdocs.com,"1390 Timberlake Manor Parkway Chesterfield, MO 63017 United States 314-212-7000 http://www.amdocs.com",28000,Software—Infrastructure,,yahoo
