,Unnamed: 0,name,title,company_ticker,source
12478,12478,Carolyn Adele G. Dittmeier,Non-Executive Independent Director,ACBr,investing
12479,12479,Frank Franciscus Dorjee,Independent Member of Supervisory Board,RAND,investing
12480,12480,Robert Hauber,Chairman of the Board,MTEL,investing
12481,12481,Eckard Gatzke,Chairman of Randstad Germany and Chief Executive Officer of Randstad Germany,RAND,investing
12482,12482,Attila Borbely,Independent Chairperson of the Supervisory Board,MTEL,investing
12483,12483,Barbara Borra,Independent Member of Supervisory Board,RAND,investing
12484,12484,Gabor Fekete,Director,MTEL,investing
12485,12485,Lichnovszky Tamás,Member of Supervisory Board,MTEL,investing
12486,12486,Helene Auriol Potier,Member of Supervisory Board,RAND,investing
12487,12487,Péter Ratatics,Director,MTEL,investing
12488,12488,Alessandro Danovi,Member of Statutory Auditors,SOLS,investing
12489,12489,Alexander M. van't Noordende,Member of the Supervisory Board,RAND,investing
12490,12490,Rudy S. Provoost,Independent Member of Supervisory Board,RAND,investing
12491,12491,Ralf Nejedl,Director,MTEL,investing
12492,12492,Anders Jonsson,Member of Advisory Board,ACADE,investing
12493,12493,Richard Paul R. Gildea,Non-Executive Independent Director,ACBr,investing
12494,12494,Weiguo Su,"Chief Scientific Officer, Executive VP & Executive Director",HCM,investing
12495,12495,Paul P. M. van de Kerkhof,Chairman of Randstad India,RAND,investing
12496,12496,Giovanni Maria Alessandro Angelo Garegnani,Chairman of Statutory Auditors,SOLS,investing
12497,12497,Zsoltné Varga,Member of Supervisory Board,MTEL,investing
12498,12498,Johan Andersson,Independent Director,ACADE,investing
12499,12499,Shahzad A. Shahbaz,Non-Executive Independent Director,ACBr,investing
12500,12500,Krisztina Doroghazi,Independent Member of Supervisory Board,MTEL,investing
12501,12501,Karen Jean Ferrante,Independent Non-Executive Director,HCM,investing
12502,12502,Eva Somorjai-Tamássy,Director,MTEL,investing
12503,12503,Marco Annoni,"Deputy Chairman, Co-CEO & MD",SOLS,investing
12504,12504,Frank Odzuck,Director,MTEL,investing
12505,12505,Håkan Sörman,Independent Director,ACADE,investing
12506,12506,András Szakonyi,Independent Member of Supervisory Board,MTEL,investing
12507,12507,Dimitris C. Tsitsiragos,Non-Executive Independent Director,ACBr,investing
12508,12508,Johnny Cheng,CFO & Executive Director,HCM,investing
12509,12509,Daria Aleksandrovna Dodonova,CFO & Director,MTEL,investing
12510,12510,Livia Martinelli,Member of Statutory Auditors,SOLS,investing
12511,12511,Anders Bülow,Independent Chairman,ACADE,investing
12512,12512,Shu Kam Mok,Independent Non-Executive Director,HCM,investing
12513,12513,Jean L. Cheval,Non-Executive Independent Director,ACBr,investing
12514,12514,Chi Keung To,Executive Chairman,HCM,investing
12515,12515,Johannes Herman Frederik G. Umbgrove,Non Executive Director,ACBr,investing
12516,12516,Maria Abrahamsson,Member of Advisory Board,ACADE,investing
12517,12517,Edith Shih,Company Secretary & Non-Executive Director,HCM,investing
12518,12518,Anki Bystedt,Independent Director,ACADE,investing
12519,12519,Elanor R. Hardwick,Non-Executive Independent Director,ACBr,investing
12520,12520,Ann-Marie Begler,Independent Director,ACADE,investing
12521,12521,Dan Eldar,Non-Executive Director,HCM,investing
12522,12522,Arthur Tyrer Copple,Non-Executive Director,TMPL,investing
12523,12523,Pernilla Larsson,Deputy Employee Representative Director,ACADE,investing
12524,12524,Graeme Allan Jack,Independent Non-Executive Director,HCM,investing
12525,12525,Christian Liljeros,Deputy Employee Representative of the Board,ACADE,investing
12526,12526,Christian Hogg,CEO & Executive Director,HCM,investing
12527,12527,Richard Edward John Wyatt,Director,TMPL,investing
12528,12528,Stephen Arthur Hubbard,Independent Non-Executive Chairman,WKP,investing
12529,12529,June Yee Felix,CEO & Executive Director,IGG,investing
12530,12530,Paul Rutherford Carter,Senior Independent Non-Executive Director,HCM,investing
12531,12531,Anna Lundmark Boman,Employee Representative Director,ACADE,investing
12532,12532,David Webster,Director,TMPL,investing
12533,12533,Graham Clemett,CEO & Director,WKP,investing
12534,12534,Susan E. Skerritt,Independent Non-Executive Director,IGG,investing
12535,12535,Martin Rupert Riley,Independent Non Executive Director,TMPL,investing
12536,12536,Damon James Russell,Independent Non-Executive Director,WKP,investing
12537,12537,James Allen Newman,Non-Executive Director,IGG,investing
12538,12538,Suzi Williams,Independent Non-Executive Director,WKP,investing
12539,12539,John Reeve,Chairman,TMPL,investing
12540,12540,Sally-Ann Hibberd,Independent Non-Executive Director,IGG,investing
12541,12541,Jorgen Jensen,Chairman of the Board,AMBUb,investing
12542,12542,David N. Benson,CFO & Director,WKP,investing
12543,12543,Rakesh Bhasin,Independent Non-Executive Director,IGG,investing
12544,12544,June Frances de Moller,Director,TMPL,investing
12545,12545,Henrik Ehlers Wulff,Independent Director,AMBUb,investing
12546,12546,Duncan Owen,Non-Executive Director,WKP,investing
12547,12547,Niall Wass,Independent Non-Executive Director,MOONM,investing
12548,12548,Fredrik Lundberg,Independent Director,SKAb,investing
12549,12549,Maria Grazia Roncarolo,Non-Executive Director,COPN,investing
12550,12550,Jonathan Paul Moulds,Senior Independent Non-Executive Director,IGG,investing
12551,12551,Hans Biorck,Independent Chairman of the Board,SKAb,investing
12552,12552,Mikael Worning,Independent Vice Chairman,AMBUb,investing
12553,12553,Richard Horstedt,Employee Representative Director,SKAb,investing
12554,12554,Par Boman,Independent Director,SKAb,investing
12555,12555,Lloyd D. Frink,Independent Member of Supervisory Board,TKWY,investing
12556,12556,Richard Wilson Jewson,Senior Independent Director,TMPL,investing
12557,12557,Rosie Shapland,Independent Non-Executive Director,WKP,investing
12558,12558,David W. Keens,Senior Independent Non-Executive Director,MOONM,investing
12559,12559,Catherine Marcus,Director,SKAb,investing
12560,12560,Adrianus Nuhn,Independent Chairman of Supervisory Board,TKWY,investing
12561,12561,Alessandro E. Della Cha,CEO & Executive Director,COPN,investing
12562,12562,David A. Fisher,Independent Member of Supervisory Board,TKWY,investing
12563,12563,Wu Gang,Independent Non-Executive Director,IGG,investing
12564,12564,Anders Rattgard,Employee Representative Deputy Director,SKAb,investing
12565,12565,Corinne Vigreux,Vice-Chairman of Supervisory Board,TKWY,investing
12566,12566,Thomas Lykke Henriksen,Head of HR Systems & Employee Representative Director,AMBUb,investing
12567,12567,Ola Falt,Employee Representative Director,SKAb,investing
12568,12568,Shefaly Yogendra,Director,TMPL,investing
12569,12569,Christopher Francis Girling,Senior Independent Non-Executive Director,WKP,investing
12570,12570,Gwyneth Victoria Burr,Independent Member of Supervisory Board,TKWY,investing
12571,12571,William J. Sandborn,Member of Scientific Advisory Board,COPN,investing
12572,12572,Yvonne Stenman,Employee Representative Director,SKAb,investing
12573,12573,Kate E. Swann,Independent Non-Executive Chairman of the Board,MOONM,investing
12574,12574,Jonathan Mark Noble,COO & Executive Director,IGG,investing
12575,12575,Jan Gurander,Independent Director,SKAb,investing
12576,12576,Ronald Teerlink,Independent Member of Supervisory Board,TKWY,investing
12577,12577,Jakob Koch,Director of IP & Employee Representative Director,AMBUb,investing
12578,12578,Dieter Amin Enkelmann,Non-Executive Director,COPN,investing
12579,12579,Asa Soderstrom Winberg,Independent Director,SKAb,investing
12580,12580,Lesley-Ann Nash,Independent Non-Executive Director,WKP,investing
12581,12581,Susan Hooper,Independent Non-Executive Director,MOONM,investing
12582,12582,Robert Michael McTighe,Independent Non-Executive Chairman of the Board,IGG,investing
12583,12583,Hans Reinholdsson,Employee Representative Deputy Director,SKAb,investing
12584,12584,Britt Meelby Jensen,Director,AMBUb,investing
12585,12585,Kurt Jofs,Independent Director,VOLVb,investing
12586,12586,Geert D’Haens,Member of Scientific Advisory Board,COPN,investing
12587,12587,Jambu Palaniappan,Independent Member of Supervisory Board,TKWY,investing
12588,12588,Camilla Johansson,Employee Representative Deputy Director,VOLVb,investing
12589,12589,Simon Russell Davidson,Non-Executive Director,MOONM,investing
12590,12590,Charles Arthur Rozes,CFO & Executive Director,IGG,investing
12591,12591,Mari Larsson,Employee Representative Deputy Director,VOLVb,investing
12592,12592,Eckhard Cordes,Independent Director,VOLVb,investing
12593,12593,Mauro Severino Ajani,Founder & Executive Chairman,COPN,investing
12594,12594,Helena Stjernholm,Director,VOLVb,investing
12595,12595,Jakob Bønnelykke Kristensen,"Senior Director of Anaesthesia, Patient Monitoring and Global Innovation & Employee Rep. Director",AMBUb,investing
12596,12596,Eric A. Elzvik,Independent Director,VOLVb,investing
12597,12597,Martha Finn Brooks,Director,VOLVb,investing
12598,12598,Martina Merz,Independent Director,VOLVb,investing
12599,12599,Malcolm John Le May,Independent Non-Executive Director,IGG,investing
12600,12600,Nickyl Raithatha,CEO & Director,MOONM,investing
12601,12601,Carl-Henric Svanberg,Independent Chairman,VOLVb,investing
12602,12602,Ralf Kiesslich,Member of Scientific Advisory Board,COPN,investing
12603,12603,Christian Sagild,Independent Vice-Chairman of the Board,AMBUb,investing
12604,12604,Martin Lundstedt,"CEO, President, Member of the Group Executive Board & Director",VOLVb,investing
12605,12605,Andy MacKinnon,CFO & Director,MOONM,investing
12606,12606,Helen Claire Stevenson,Independent Non-Executive Director,IGG,investing
12607,12607,Mats Henning,Employee Representative Director,VOLVb,investing
12608,12608,Paul L. Vikner,Vice Chairman - Mack Trucks Inc,VOLVb,investing
12609,12609,Silvio Danese,Member of Scientific Advisory Board,COPN,investing
12610,12610,Hanne de Mora,Independent Director,VOLVb,investing
12611,12611,Mikael Sallstrom,Employee Representative Director,VOLVb,investing
12612,12612,Matti Alahuhta,Independent Director,VOLVb,investing
12613,12613,Andrew Didham,Independent Non-Executive Director,IGG,investing
12614,12614,Alessandro Repici,Member of Scientific Advisory Board,COPN,investing
12615,12615,Lars Ask,Employee Representative Director,VOLVb,investing
12616,12616,Joanne Harris,Independent Non-Executive Director,ASCL,investing
12617,12617,Kathryn Vanstrom Marinello,Independent Director,VOLVb,investing
12618,12618,Kevin Donovan,Non-Executive Director,COPN,investing
12619,12619,Charles Song,Independent Non-Executive Director,ASCL,investing
12620,12620,Simon P. L. Travis,Member of Scientific Advisory Board,COPN,investing
12621,12621,Robert Steffen,Member of Scientific Advisory Board,COPN,investing
12622,12622,Philip Thomas,President of Marketing Division & Chairman of Cannes Lions,ASCL,investing
12623,12623,Michael Wallace,Member of Scientific Advisory Board,COPN,investing
12624,12624,Grace Kay Priestly,Independent Non-Executive Director,FTI,investing
12625,12625,David William Maris,Non-Executive Director,COPN,investing
12626,12626,Michael E. Kassan,"President of Marketing, Chairman & CEO of MediaLink",ASCL,investing
12627,12627,Alexis de Rosnay,Non-Executive Director,COPN,investing
12628,12628,Claire Scobee Farley,Lead Independent Director,FTI,investing
12629,12629,Robert Peugeot,Director,EPED,investing
12630,12630,Suzanne Claire Baxter,Independent Non-Executive Director,ASCL,investing
12631,12631,Simon Patrick Duffy,Independent Non-Executive Chairman,MTGBs,investing
12632,12632,Gerhard Florin,Independent Non-Executive Director,MTGBs,investing
12633,12633,Christopher P. Carvalho,Independent Non-Executive Director,MTGBs,investing
12634,12634,Martina Klingvall Holmström,Director,ABGA,investing
12635,12635,John C. G. O'Leary,Independent Non-Executive Director,FTI,investing
12636,12636,Dawn E. Hudson,Independent Non-Executive Director,MTGBs,investing
12637,12637,M. Moshiashvili,Director,SBNCyq,investing
12638,12638,Marjorie Lao,Independent Non-Executive Director,MTGBs,investing
12639,12639,Y. Tenizbayev,Director,SBNCyq,investing
12640,12640,Natalie Tydeman,Independent Non-Executive Director,MTGBs,investing
12641,12641,Daniel Bernardino,Employee Representative Director,EPED,investing
12642,12642,Scott E. Forbes,Independent & Non-Executive Chairman of the Board,ASCL,investing
12643,12643,Nikolay Kudryavtsev,Independent Supervisory Board Member,SBNCyq,investing
12644,12644,Lim Kin Leung,Independent Non-Executive Director,MTGBs,investing
12645,12645,Timur Olegovich Kozintsev,Director,SBNCyq,investing
12646,12646,Arild Abel Engh,Director,ABGA,investing
12647,12647,Mikhail Valentinovich Kovalchuk,Independent Member of Supervisory Board,SBNCyq,investing
12648,12648,John Yearwood,Independent Non-Executive Director,FTI,investing
12649,12649,Gennady Georgievich Melikyan,Senior Independent Supervisory Board Member,SBNCyq,investing
12650,12650,Jean-Bernard Levy,Independent Director,EPED,investing
12651,12651,Olufunke Ighodaro,Independent Non-Executive Director,ASCL,investing
12652,12652,Maksim Stanislavovich Oreshkin,Supervisory Board Member,SBNCyq,investing
12653,12653,Jan Petter Collier,Deputy Chairman,ABGA,investing
12654,12654,Sergey Mikhailovich Ignatiev,Deputy Chairman of the Supervisory Board.,SBNCyq,investing
12655,12655,Eleazar de Carvalho Filho,Independent Non-Executive Director,FTI,investing
12656,12656,Esko Tapani Aho,Independent Supervisory Board Member,SBNCyq,investing
12657,12657,Yann Delabrière,Honorary Chairman,EPED,investing
12658,12658,Judy Vezmar,Independent Non-Executive Director,ASCL,investing
12659,12659,S. Akhanov,Independent Director,SBNCyq,investing
12660,12660,Adele Norman Pran Bugge,Co-Chairman of the Board,ABGA,investing
12661,12661,Dmitry N. Chernyshenko,Deputy Chairman of the Supervisory Board,SBNCyq,investing
12662,12662,Nadya Christina Wells,Independent Supervisory Board Member,SBNCyq,investing
12663,12663,Sophie Zurquiyah-Rousset,Independent Director,FTI,investing
12664,12664,Patrick Koller,CEO & Director,EPED,investing
12665,12665,A. Andreev,Director,SBNCyq,investing
12666,12666,Duncan Anthony Painter,CEO & Director,ASCL,investing
12667,12667,Knut Brundtland,Executive Co-Chairman,ABGA,investing
12668,12668,Pavel Sergeyevich Barchugov,Director,SBNCyq,investing
12669,12669,Herman Oskarovich Gref,"Chairman of the Executive Board, CEO & Member of Supervisory Board",SBNCyq,investing
12670,12670,Peter Mellbye,Independent Non-Executive Director,FTI,investing
12671,12671,Penelope A. Herscher,Independent Director,EPED,investing
12672,12672,Vladimir V. Kolychev,Member of the Supervisory Board,SBNCyq,investing
12673,12673,Gillian D. C. Kent,Independent Non-Executive Director,ASCL,investing
12674,12674,Aleksander Petrovich Kuleshov,Independent Supervisory Board Member,SBNCyq,investing
12675,12675,Margareth Ovrum,Independent Director,FTI,investing
12676,12676,A. Yelemessov,Independent Director,SBNCyq,investing
12677,12677,Michel de Rosen,Independent Chairman,EPED,investing
12678,12678,Amanda Jane Gradden,CFO & Director,ASCL,investing
12679,12679,Natalie Alexandra Braginsky Mounier,Independent Member of the Supervisory Board,SBNCyq,investing
12680,12680,Olcay Zeybek,Head of Accounting & Employee Representative Member of Supervisory Board,ZILGn,investing
